Siruta,Localitate,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
145042,Mihaileni,0,0,0,0,0,0,0,0,0
104083,Luica,4240,0,0,0,0,0,0,0,0
128659,Schitu,37876,0,0,0,0,0,0,0,0
136848,Oras Ardud,1.25E+07,1.27E+07,3581918,0,0,1.74E+07,0,1.23E+07,0
63125,Valu Lui Traian,57756,854248,44253,79485,0,1072902,0,0,0
22166,Oras Darmanesti,8650161,30018,1.04E+07,0,0,0,0,0,0
153240,Magura,0,0,0,0,0,0,0,0,0
120478,Chibed,1.86E+07,212222,1321920,0,0,0,0,37007,0
120487,Corunca,993952,1.66E+07,0,9342448,0,0,0,0,0
71340,Bulzesti,67863,0,0,0,0,0,0,0,0
13999,Aninoasa,0,0,5518599,0,0,0,0,0,0
63152,Lumina,1.03E+08,396123,1380475,0,0,0,0,2282784,0
177842,Suraia,332804,9713531,3432247,0,0,0,0,3590,0
46769,Galbinasi,848519,0,6593,0,0,0,0,0,0
120496,Sarateni,0,0,0,0,0,0,0,0,0
38580,Prajeni,0,0,0,0,0,0,0,0,0
104118,Mihai Bravu,0,0,0,0,0,0,0,0,0
120502,Madaras,0,0,0,0,0,0,0,0,0
63161,Dumbraveni,0,0,0,0,0,0,0,0,0
161464,Turcoaia,0,0,0,0,0,0,0,0,0
120511,Bereni,0,0,0,0,0,0,0,297602,0
54975,Municipiul Cluj-Napoca,9.34E+08,4.45E+08,2.66E+08,7.88E+08,6.95E+07,4.81E+08,2.61E+07,1.24E+08,9.83E+08
153277,Maldaeni,0,0,0,0,0,0,0,0,0
87745,Baia De Cris,6113276,466771,361458,0,0,0,1.35E+07,0,0
5826,Mogos,0,0,0,0,0,0,0,0,0
63170,Vulturu,3557248,0,200,0,0,0,0,0,0
95943,Bivolari,12000,0,0,0,0,0,0,0,0
128711,Oras Scornicesti,3.88E+07,3.28E+07,1500823,90187,3.16E+07,4525889,0,0,0
161482,Valea Nucarilor,475378,4178491,0,1161741,0,0,0,278521,0
104136,Oras Mihailesti,3.28E+07,8968,3217498,581702,0,0,0,318071,0
153295,Mereni,0,0,0,0,0,0,0,0,0
112334,Ilovita,0,0,403303,0,0,0,0,0,0
30416,Pocola,119711,8500,0,0,0,0,0,0,0
145104,Mosna,1330590,0,0,0,0,0,0,0,0
46803,Gheraseni,20668,0,0,0,0,0,0,0,0
169681,Fartatesti,5126266,0,0,0,0,0,0,0,0
63189,Tortoman,155668,0,0,0,0,0,0,0,0
136919,Batarci,159926,0,221265,0,0,0,0,0,0
177879,Tanasoaia,0,0,0,0,0,0,0,0,0
22237,Dealu Morii,0,0,0,0,0,0,0,0,0
63198,Amzacea,0,0,102355,0,0,0,0,0,0
55008,Municipiul Dej,5.91E+07,9612700,9.97E+07,1.38E+07,289677,2.30E+08,610250,3.52E+07,4258681
79585,Catunele,11803,0,0,0,0,0,0,0,0
14049,Arefu,0,216599,0,0,0,0,0,0,0
38633,Radauti-Prut,0,0,0,0,0,0,0,0,0
46830,Ghergheasa,0,0,0,0,0,0,0,0,0
112370,Isverna,0,0,572717,0,0,0,0,0,0
104181,Manastirea,0,0,0,0,0,0,0,0,0
145140,Nocrich,0,0,5502710,0,0,0,0,0,0
161525,I.c.bratianu,0,0,0,0,0,0,0,0,0
153339,Marzanesti,665845,0,0,0,0,0,0,784189,0
96003,Ungheni,2193,0,0,0,0,0,0,0,0
14085,Babana,326309,0,706208,0,0,0,0,0,0
161543,Vacareni,0,0,0,0,0,0,0,0,0
30470,Pomezeu,0,1307895,0,0,0,0,0,0,0
136964,Beltiug,990143,105019,0,0,0,0,0,0,0
161552,Bestepe,7967,0,0,0,0,0,0,0,0
46867,Glodeanu Sarat,1268988,0,207217,0,0,0,0,4261,0
55062,Cuzdrioara,0,1670,0,0,0,0,0,657850,0
38679,Rauseni,0,0,0,0,0,0,0,0,0
161561,Valea Teilor,0,0,0,0,0,0,0,795467,405146
71457,Calopar,0,0,0,0,0,0,0,0,0
104225,Marsa,0,0,0,0,0,0,0,0,0
87843,Balsa,0,0,0,0,0,0,0,0,0
79656,Ciuperceni,0,0,0,0,0,0,0,0,0
153384,Mosteni,0,0,0,0,0,0,0,0,0
63278,Horia,0,0,0,0,0,0,0,0,0
145202,Orlat,0,308549,1261443,0,0,0,0,35072,0
104243,Moara Vlasiei,381487,0,108287,0,0,2174192,3410530,65140,0
63286,Costinesti,0,0,92670,0,0,0,0,0,0
153400,Nasturelu,0,0,0,0,0,0,0,0,0
96058,Braesti,0,0,0,0,0,0,0,0,0
46910,Glodeanu-Silistea,80475,0,0,0,0,0,0,0,0
63294,Baraganu,214321,0,0,0,0,0,0,0,0
177986,Tataranu,16485,0,0,0,0,0,0,0,0
55106,Jichisu De Jos,0,27650,242824,0,0,0,0,0,8043983
63300,Cuza Voda,2020,0,0,0,0,0,0,0,0
145220,Pauca,0,0,0,0,0,0,0,0,0
137032,Berveni,2014589,0,74377,0,0,0,0,0,0
38731,Ripiceni,473716,0,0,0,0,0,0,0,0
104270,Movilita,0,0,0,0,0,1483367,0,0,0
112469,Izvoru Barzii,1566291,0,0,0,0,0,0,0,0
14165,Baiculesti,30040,147623,5.11E+07,0,0,0,0,1456230,0
63318,Saligny,0,0,296250,0,0,0,0,0,0
63326,Gradina,0,0,0,0,0,0,0,0,0
71518,Caraula,27000,0,0,0,0,0,0,0,0
153437,Necsesti,0,0,0,0,0,0,0,0,0
128864,Seaca,43273,0,0,0,0,0,0,0,0
63334,Fantanele,0,0,0,0,0,0,0,0,0
30568,Popesti,362938,8025996,0,2278838,0,0,0,23607,0
22380,Dofteana,16642,0,32229,0,0,0,0,1.73E+07,0
96110,Butea,65335,0,45324,0,0,0,0,0,0
137069,Bixad,238271,889483,2024402,0,0,317031,0,0,0
71536,Carpen,0,0,0,0,0,0,0,0,0
128882,Samburesti,0,0,0,0,0,0,0,0,0
55160,Mica,0,352202,727355,0,0,0,0,0,0
79736,Calnic,6346985,0,0,0,0,0,0,0,0
145275,Poiana Sibiului,0,0,0,0,0,0,0,0,0
178046,Tamboesti,0,1081221,0,0,0,0,0,2016,0
104323,Nana,0,0,0,0,0,0,0,0,0
153473,Olteni,1.98E+07,0,0,0,0,0,0,0,0
137103,Barsau,0,1107220,0,0,0,0,0,0,0
145293,Porumbacu De Jos,137376,186967,7508,0,0,4525143,0,0,0
96147,Ceplenita,0,0,0,0,0,0,0,0,0
104341,Nicolae Balcescu,0,0,0,0,0,0,0,0,0
71572,Castranova,37704,0,0,0,0,0,0,0,0
120726,Municipiul Piatra-Neamt,9.62E+07,9.25E+07,9.60E+07,4535223,0,4.42E+07,138627,4.92E+07,1843266
38811,Roma,0,0,0,0,0,0,0,0,0
47006,Grebanu,0,1692166,0,0,0,0,0,7359347,0
6048,Noslac,468975,0,27030,0,0,581120,0,0,0
153507,Orbeasca,613974,0,12150,0,0,0,0,0,0
63394,Municipiul Sfantu Gheorghe,2.67E+08,1.88E+08,1.67E+08,1817405,1062777,5.93E+07,0,5817004,384588
112548,Jiana,0,0,53162,0,0,0,0,0,0
137130,Bogdand,0,0,0,0,0,0,0,0,0
169896,Francesti,0,0,0,0,0,0,0,0,0
71607,Calarasi,0,0,0,0,0,0,0,0,0
30648,Rabagani,88468,0,600982,0,0,0,0,0,0
22460,Faraoani,0,0,2075130,0,0,65538,0,0,0
87996,Baru,76453,1546826,0,35600,0,0,0,0,0
14272,Balilesti,27222,0,770914,0,0,0,0,0,0
38848,Romanesti,1648968,0,742144,0,0,0,0,0,0
96192,Ciortesti,29588,270866,0,0,0,0,0,0,0
104387,Niculesti,0,0,0,0,0,0,0,0,0
120771,Dumbrava Rosie,3.16E+07,1.28E+07,4.59E+07,2.08E+08,0,0,0,4.59E+07,0
128962,Spineni,0,0,12700,0,0,0,0,0,0
153543,Peretu,0,0,0,0,0,0,0,0,0
178117,Tulnici,0,0,4089674,0,0,0,0,0,0
145355,Racovita,0,0,6000,0,0,0,0,0,0
71634,Celaru,477828,0,0,0,0,0,0,0,0
63447,Oras Baraolt,3.34E+08,9538619,3343914,0,0,0,0,28315,0
22488,Filipeni,0,0,0,0,0,0,0,0,0
112600,Livezile,16024,0,0,0,0,0,0,0,0
55259,Municipiul Turda,1.62E+07,6344981,1.28E+07,2384424,110100,6.31E+07,128152,793628,16000
79834,Crasna,181479,714021,39680,0,0,0,0,0,0
153561,Piatra,1479493,606287,0,0,0,0,0,0,0
137185,Botiz,5.63E+08,0,0,0,0,0,764874,2.08E+07,0
104421,Nuci,0,0,133891,0,0,0,0,0,0
145382,Rau Sadului,0,0,1381791,0,0,0,0,0,0
6119,Ocolis,0,0,284948,0,0,0,0,0,0
47079,Gura Teghii,0,0,416413,0,0,0,0,0,0
38893,Santa Mare,3100,0,0,0,0,0,0,0,0
55277,Mihai Viteazu,5.56E+07,920585,2565705,0,3.39E+07,0,0,0,0
88047,Bacia,0,73341,465141,0,0,0,0,0,0
153589,Pietrosani,0,0,0,0,0,0,0,0,0
120824,Savinesti,8630831,4.64E+08,3.15E+07,2.19E+07,0,2.37E+07,0,2340001,2.29E+07
30719,Remetea,623915,0,3846064,0,0,0,0,66244,0
96254,Ciurea,481587,42561,1.11E+07,0,0,58587,201150,237136,0
161794,Municipiul Barlad,8.03E+07,6.19E+07,3400565,0,0,1.85E+08,2550742,1.01E+07,5500
145408,Rosia,4595894,0,0,0,0,0,0,0,0
178180,Tifesti,2972880,0,6818724,0,0,0,0,0,0
153605,Plosca,1149528,1.01E+07,0,0,0,0,0,0,0
169994,Galicea,2869,0,0,0,0,0,0,0,0
55311,Sandulesti,0,0,0,0,0,0,0,0,0
137229,Calinesti-Oas,459092,21433,40192,0,0,0,0,100863,0
14352,Beleti-Negresti,0,0,0,297622,0,0,0,0,0
129040,Sprancenata,0,0,0,0,0,0,0,0,0
71698,Cerat,590975,0,0,0,0,0,0,0,0
6164,Ohaba,0,0,0,0,0,0,0,0,0
153623,Plopii-Slavitesti,0,0,612211,309588,0,0,0,0,0
112664,Malovat,0,0,0,0,0,0,0,0,0
88092,Baita,0,0,0,0,0,0,0,1821074,0
120860,Municipiul Roman,4.56E+07,1.02E+08,3.11E+07,29318,6.47E+08,5.94E+07,489830,1583760,0
104485,Ogrezeni,0,0,0,0,0,0,0,71424,0
63526,Oras Covasna,1947962,3506642,1.97E+07,34915,0,1162553,0,593283,0
161829,Municipiul Husi,4.04E+07,1.15E+08,1133012,0,0,3.50E+07,0,2.01E+07,23784
71723,Cernatesti,0,0,0,0,0,0,0,0,0
22576,Filipesti,0,0,345312,6178835,0,0,0,0,0
30773,Rieni,6.91E+07,0,210002,0,0,0,0,0,3500
47159,Largu,0,576651,0,0,0,0,0,0,0
137274,Camarzana,32647,0,0,0,0,0,0,0,0
120888,Cordun,6497121,40148,8485,0,0,0,0,220282,5794261
55357,Municipiul Campia Turzii,9.19E+07,1.03E+07,6665512,1.38E+07,1.24E+08,1028402,3915965,1.83E+07,0
79932,Cruset,0,0,0,0,0,0,0,0,0
145471,Sadu,0,0,5067865,0,0,0,0,33353,0
63553,Comandau,90025,0,435906,0,0,0,0,0,0
161856,Oras Negresti,139401,586855,0,0,0,2469697,0,3386184,0
14405,Berevoesti,0,0,2123134,0,0,6.12E+07,0,0,0
38982,Suharau,605041,0,0,0,0,0,0,0,0
104519,Oinacu,11639,0,95119,5616,0,0,0,0,0
129095,Stoenesti,0,0,91438,0,0,0,0,0,0
6217,Pianu,912054,1105593,865672,0,0,0,0,0,0
137292,Cauas,0,0,0,0,0,0,0,0,0
96334,Coarnele Caprei,0,0,0,0,0,0,0,0,0
47186,Lopatari,1125176,0,1340348,0,0,0,0,0,0
129111,Stoicanesti,1635238,0,0,0,0,0,0,0,0
55384,Municipiul Gherla,5.67E+07,8755317,5.77E+07,0,17083,5184803,154841,2.51E+08,4847347
145499,Oras Saliste,880,1.40E+07,42570,0,0,141493,0,116474,0
120922,Horia,33181,40419,0,0,0,0,0,729203,0
63580,Oras Intorsura Buzaului,927152,1568405,1.20E+07,0,0,3134118,0,450502,76460
153696,Poeni,4377,0,0,0,0,0,0,0,0
104546,Peris,773040,70601,1586,0,0,0,0,0,352211
178279,Urechesti,317273,480391,0,0,0,0,0,101992,0
112744,Obarsia De Camp,0,0,0,0,0,0,0,0,0
71787,Cetate,0,0,0,0,0,0,0,0,0
14450,Barla,0,0,0,0,0,0,0,0,0
129139,Strejesti,0,0,0,0,0,0,0,0,0
96370,Comarna,0,0,74830,0,0,0,0,0,0
170097,Ghioroiu,0,0,0,0,0,0,0,0,0
30844,Rosia,535591,0,0,0,0,0,0,0,0
6271,Poiana Vadului,0,0,0,0,0,0,0,0,0
112771,Oprisor,0,0,0,0,0,0,0,0,0
71812,Cioroiasi,0,0,0,0,0,0,0,0,0
104582,Petrachioaia,1.91E+07,95412,1016982,0,0,0,0,0,0
22665,Gaiceana,0,0,0,0,0,0,0,0,0
120968,Oras Bicaz,1079849,6802177,4528625,1.69E+07,0,0,0,0,0
39051,Sulita,2821794,0,10893,0,0,0,0,0,0
178313,Valea Sarii,0,0,1961111,0,0,0,0,0,0
63633,Barcani,1.25E+07,500,4820182,0,0,0,0,0,0
137363,Cehal,0,0,0,0,0,0,0,0,0
55446,Oras Huedin,6284814,1991796,1965659,0,0,0,1043243,3634758,528352
30871,Sacadat,2722619,0,0,0,0,0,0,5.74E+07,0
88216,Batrana,0,0,0,0,0,0,0,0,0
161945,Municipiul Vaslui,2.74E+08,1.04E+08,1.45E+07,101718,0,1.81E+07,1.24E+07,1.40E+07,4.59E+07
129184,Studina,0,0,0,0,0,0,0,0,0
96423,Costuleni,0,0,704171,0,0,0,0,0,0
112806,Padina,0,0,0,0,0,0,0,0,0
80043,Danciulesti,0,0,57828,0,0,0,0,0,0
55473,Aghiresu,250442,5051347,0,0,0,474423,0,237316,0
153776,Vitanesti,0,2514167,0,0,0,0,0,0,0
71858,Ciupercenii Noi,0,0,0,0,0,0,0,0,0
104635,Plataresti,0,55296,627366,0,0,0,0,0,0
170168,Glavile,0,0,5992,0,0,0,0,0,0
137407,Certeze,254261,0,7580158,0,163064,0,0,74529,0
22718,Ghimes-Faget,0,0,1.48E+07,0,0,0,0,0,0
145603,Slimnic,0,0,0,0,0,0,0,0,0
30915,Oras Sacueni,158726,1.85E+07,0,0,0,0,0,200444,0
47300,Luciu,0,0,0,0,0,0,0,0,244911
88261,Beriu,0,0,1.16E+07,0,0,0,0,0,0
63688,Sita Buzaului,2106175,0,1.10E+07,0,0,0,0,0,0
178377,Vidra,485766,252401,1.35E+07,82837,0,0,0,0,0
71885,Cosoveni,1759952,1538487,0,0,0,0,0,0,0
39122,Sendriceni,0,0,0,0,0,0,0,0,0
162014,Albesti,1317093,0,0,0,0,0,0,0,0
121055,Oras Targu Neamt,7967881,2.80E+07,3.12E+07,18021,43680,1523,0,717180,0
96478,Cotnari,1.26E+08,0,0,0,0,0,0,83708,0
129246,Serbanesti,0,3772554,0,0,0,0,0,0,0
137443,Craidorolt,0,0,0,0,0,0,0,9359,0
71910,Cotofenii Din Dos,44179,0,0,0,0,0,0,0,0
153829,Putineiu,889646,0,0,0,0,0,0,0,0
47337,Magura,0,0,0,0,0,0,0,0,0
104680,Prundu,0,647050,315442,0,0,0,0,0,0
112879,Patulele,0,0,0,0,0,0,0,0,0
170220,Golesti,0,0,38879,0,0,0,0,0,0
14584,Bogati,0,0,0,0,0,0,0,0,0
80123,Danesti,0,0,0,0,0,0,0,0,0
63740,Municipiul Targu Secuiesc,8997205,2.39E+08,1512207,380430,0,3116039,963296,4219001,2432938
6397,Ponor,0,0,0,0,0,0,0,0,0
22781,Garleni,298381,201324,81519,0,0,0,0,0,0
39168,Oras Stefanesti,18966,0,0,0,0,0,0,0,0
145667,Seica Mare,562530,0,0,0,0,0,0,0,0
129282,Stefan Cel Mare,0,0,2696304,0,0,0,0,0,0
112904,Dubova,0,0,0,0,0,0,0,0,0
104715,Putineiu,0,0,0,0,0,0,0,0,77765
153865,Radoiesti,0,0,0,0,0,0,0,0,0
30988,Salacea,1321284,3549052,0,0,0,0,0,0,0
47373,Maracineni,2.22E+07,1841978,937329,41220,0,2648557,0,0,0
71956,Daneti,93499,281773,0,0,0,0,0,0,0
121108,Agapia,6720,121263,53635,0,0,0,0,954832,0
162069,Alexandru Vlahuta,15161,0,0,0,0,0,0,0,0
88350,Blajeni,0,0,0,0,0,0,0,0,0
63777,Aita Mare,123371,0,2661537,0,0,0,0,0,0
137504,Crucisor,1471211,0,0,0,0,0,0,0,0
31011,Salard,3608107,463109,40648,0,0,0,0,9532,0
129317,Tatulesti,888661,0,0,0,0,0,0,0,0
178475,Vintileasca,0,0,48634,0,0,0,0,0,0
55598,Aiton,0,0,0,0,0,0,0,0,0
104751,Radovanu,0,95537,5000,0,0,0,0,0,0
22834,Glavanesti,100295,0,0,0,0,0,0,0,0
39220,Stiubieni,0,0,0,0,0,0,0,0,0
153909,Rasmiresti,0,0,0,0,0,0,0,0,0
47417,Margaritesti,0,0,0,0,0,0,0,0,0
63802,Batani,1889424,0,6545527,0,0,0,0,1132893,0
112959,Podeni,0,0,0,0,0,0,0,0,0
121153,Bahna,0,0,0,0,0,0,0,0,0
6468,Posaga,124344,0,0,0,0,0,0,0,0
72007,Oras Dabuleni,1894617,0,0,0,0,0,0,0,0
137540,Culciu,5.66E+07,0,0,0,0,0,0,8001832,760026
55623,Alunis,0,0,0,0,0,0,0,0,0
145738,Seica Mica,0,0,2768240,0,0,0,0,1649965,0
96593,Cozmesti,128348,0,0,0,0,0,0,0,0
14673,Boteni,0,0,505378,0,0,0,0,0,0
31057,Sambata,0,0,1121311,0,0,0,0,0,0
153936,Salcia,0,128358,0,0,0,0,0,0,0
104788,Rasuceni,2711569,0,0,0,0,0,0,0,14851
47453,Merei,3270370,3754433,218254,0,0,0,0,0,0
39266,Todireni,739763,0,340693,0,0,0,0,0,0
112995,Ponoarele,0,156255,0,0,0,0,0,0,0
72034,Desa,176083,0,0,0,0,0,0,0,0
129380,Teslui,0,0,0,0,0,0,0,0,0
145765,Sura Mare,498302,356576,1816736,0,0,330335,1446015,0,2045244
162149,Arsura,4397,0,0,0,0,0,0,0,0
170346,Gradistea,0,0,0,0,0,0,0,0,0
22898,Helegiu,1604217,81019,0,0,0,0,0,936606,0
178545,Vizantea-Livezi,33649,9482,0,0,0,0,0,0,0
72052,Diosti,0,0,0,0,0,0,0,0,0
153972,Saceni,0,0,0,0,0,0,0,0,0
80249,Dragotesti,0,0,10140,0,0,0,0,0,0
63866,Belin,0,0,0,0,0,0,0,0,0
96637,Cristesti,0,0,0,0,0,0,0,0,0
104831,Roata De Jos,1724768,0,0,0,0,0,0,0,0
88449,Bosorod,3453072,0,0,0,0,0,0,0,0
145792,Sura Mica,1.81E+08,1794323,1.08E+08,1059862,0,1.87E+07,0,0,0
14726,Botesti,0,0,0,0,0,0,0,0,0
55687,Apahida,1.63E+08,9036,3.80E+08,0,0,4.49E+07,5240560,1.68E+07,8970
137611,Doba,0,350472,0,0,483974,0,0,0,0
162194,Banca,0,0,2419,0,0,0,0,4113,0
6547,Radesti,0,0,386629,0,0,0,0,0,0
63893,Bodoc,3454988,0,0,0,0,1057701,0,695428,0
31128,Sarbi,3217007,0,0,0,0,0,0,0,0
96664,Cucuteni,0,0,0,0,0,0,0,0,0
121242,Baltatesti,1.09E+07,3751455,1917974,0,0,0,0,1360410,0
80285,Farcasesti,761819,0,0,0,0,5089249,0,0,0
22941,Horgesti,0,0,0,0,0,0,0,0,0
154013,Scrioastea,0,56472,0,0,0,0,0,0,0
39328,Trusesti,665205,0,0,0,0,0,0,0,0
14753,Bradulet,9857987,0,0,0,0,0,0,0,0
145827,Oras Talmaciu,7183968,3.32E+07,5.18E+07,1250493,0,2.85E+08,0,55373,0
72098,Dobresti,585424,0,0,0,0,0,0,0,0
178607,Vanatori,0,5582859,9684881,0,0,9235645,0,175877,0
129460,Tia Mare,88219,0,0,0,0,0,0,0,0
104886,Sarulesti,4398,0,200,0,0,0,0,0,0
6592,Rametea,5019692,0,91352,0,0,0,0,0,0
63937,Borosneu Mare,1660,0,0,0,0,0,0,0,0
137675,Dorolt,70699,0,204514,0,0,0,0,40485,0
96717,Dagata,0,0,0,0,0,0,0,0,0
170444,Gusoeni,0,0,0,0,0,0,0,0,0
121297,Bicaz-Chei,7371178,0,7.38E+07,0,0,0,0,74711,0
154068,Scurtu Mare,0,0,0,0,0,0,0,0,0
72150,Dragotesti,0,1749545,0,0,0,0,0,0,0
47578,Mihailesti,31776,0,0,0,0,0,0,0,0
129503,Topana,0,0,0,0,0,0,0,0,0
39391,Tudora,0,0,0,0,0,0,0,0,0
55776,Aschileu,664381,0,0,0,0,0,0,0,0
6627,Ramet,4000,0,0,0,0,0,0,0,0
88546,Branisca,0,0,0,0,0,0,0,0,0
31208,Spinus,0,0,0,0,0,0,0,0,1338057
80365,Glogova,0,0,347327,0,0,0,0,0,0
145907,Tilisca,0,0,0,0,0,0,0,0,0
39417,Ungureni,0,0,0,0,0,0,0,0,0
121340,Bicazu Ardelean,0,0,3571177,0,0,0,0,0,0
113153,Poroina Mare,0,0,0,0,0,0,0,0,0
137728,Foieni,135259,131728,0,0,842129,0,0,9.66E+07,0
14851,Budeasa,0,0,130965,4.50E+07,0,3364648,0,0,0
178689,Vartescoiu,2694734,0,10767,0,0,0,0,0,0
64005,Brates,14961,0,1320257,0,0,0,0,3129408,0
23047,Huruiesti,52511,724740,0,0,0,0,0,0,0
145934,Turnu Rosu,2694058,0,146716,0,0,0,0,92000,0
47630,Manzalesti,0,0,0,0,0,0,0,0,0
104975,Schitu,0,0,0,0,0,0,0,0,0
137746,Gherta Mica,29015,0,0,0,0,3644,0,0,0
170514,Ionesti,0,0,0,0,0,0,0,257963,0
162327,Bacani,2970695,0,0,0,0,0,0,0,0
154139,Seaca,0,0,0,0,0,0,0,0,0
72221,Dranic,98309,0,0,0,0,0,0,0,0
31262,Suplacu De Barcau,321556,0,0,0,0,0,0,0,0
55838,Baciu,4856985,338943,1.47E+07,1.62E+07,1665835,5214140,671142,5718326,0
129567,Traian,0,0,0,0,0,0,0,0,0
137764,Halmeu,225362,0,161740,0,0,0,0,77080,0
64041,Bradut,3606804,0,1.44E+07,0,0,0,0,0,0
80427,Godinesti,0,0,0,0,0,0,0,0,0
121386,Bira,0,0,0,0,0,0,0,41296,0
145961,Valea Viilor,0,0,0,0,0,5574824,0,0,0
96815,Deleni,0,0,0,0,0,0,0,0,0
129585,Tufeni,0,0,0,0,0,0,0,0,0
154166,Sfintesti,1178085,0,0,0,0,0,0,0,0
113206,Pristol,0,0,0,0,0,0,0,0,0
178750,Vrancioaia,0,0,0,0,0,0,0,0,0
105026,Sinesti,217050,5423878,0,0,0,0,0,0,0
88644,Bretea Romana,0,0,33544,0,318103,0,0,0,0
14922,Bughea De Jos,0,0,329893,0,0,0,0,0,0
154184,Segarcea-Vale,0,0,0,0,0,0,0,0,0
145998,Vurpar,311112,0,0,0,0,0,0,0,0
162381,Bacesti,0,0,47284,0,0,0,0,0,0
113233,Prunisor,0,0,0,0,0,0,0,0,0
72276,Farcas,0,0,0,0,0,0,0,0,0
23127,Izvoru Berheciului,0,0,0,0,0,0,0,0,0
14940,Buzoesti,3276756,0,1268961,0,0,0,0,0,0
129629,Urzica,87879,0,0,0,0,0,0,0,0
146012,Alma,293066,0,0,0,0,0,0,0,0
64096,Bretcu,14276,4031167,1012265,0,0,0,0,0,0
31333,Simian,126517,0,0,0,0,0,0,0,0
146021,Boita,21380,0,0,0,0,0,0,0,0
6761,Rosia Montana,758947,0,0,0,0,0,0,331701,0
39532,Unteni,0,0,0,0,0,0,0,0,0
55918,Baisoara,0,0,150789,0,0,0,0,0,0
137844,Hodod,1117713,0,0,0,0,0,0,0,0
154228,Silistea,0,0,49254,0,0,0,0,0,0
170612,Lalosu,0,0,13285,0,0,0,0,0,0
96888,Dobrovat,0,0,0,0,0,0,0,0,0
129656,Valea Mare,6935,0,0,0,0,0,0,173830,0
80506,Hurezani,44618,0,0,0,0,0,0,0,0
121466,Bargauani,0,0,105827,0,0,0,0,0,0
64130,Catalina,952822,0,518671,0,0,0,0,0,0
178821,Vulturu,1327772,127789,158521,0,0,0,0,128142,0
96904,Dolhesti,0,0,0,0,0,0,0,0,0
31379,Sinteu,0,0,0,0,0,0,0,0,0
105106,Singureni,0,0,0,0,0,0,0,0,0
162452,Balteni,0,0,0,0,0,0,0,0,0
47774,Movila Banului,1529595,0,0,0,0,0,0,0,0
23207,Lipova,0,0,0,0,0,0,0,0,0
154282,Silistea-Gumesti,0,0,0,0,0,0,0,0,0
137899,Homoroade,0,0,0,0,0,0,0,0,0
96940,Dumesti,1000,0,21765,0,0,0,0,0,0
80560,Ionesti,896619,0,0,0,0,0,0,0,0
105142,Slobozia Moara,126565,0,0,0,0,0,0,0,0
129718,Vadastra,0,0,0,0,0,0,0,0,0
39612,Vaculesti,0,0,0,0,0,0,0,0,0
31422,Soimi,0,0,0,0,0,0,0,0,0
72383,Galicea Mare,0,0,0,0,0,0,0,0,0
170685,Ladesti,0,0,0,0,0,0,0,0,0
162498,Berezeni,56136,419300,0,0,0,0,0,0,0
64194,Cernat,86745,0,0,0,0,0,43017,40387,0
154308,Sarbeni,0,0,0,0,0,0,0,0,0
178885,Negrilesti,0,0,0,0,0,0,0,0,0
105160,Snagov,1333753,237802,597189,230340,0,0,0,245373,5.94E+07
47818,Murgesti,0,0,0,0,0,0,0,0,0
178894,Ploscuteni,0,0,0,0,0,0,0,0,0
56014,Belis,0,6383,796390,0,0,0,0,0,0
129745,Vadastrita,0,0,0,0,0,0,0,0,0
88788,Buces,0,0,0,0,0,1419264,0,0,176265
178901,Popesti,216954,0,0,0,0,0,0,0,0
15064,Caldararu,1000,0,0,0,0,0,0,0,0
72409,Ghercesti,838760,241616,3204652,0,0,2.54E+07,0,4880,0
178910,Paulesti,0,0,394718,0,0,0,0,0,0
129763,Valeni,203665,0,0,0,0,0,0,0,0
80613,Jupanesti,0,0,0,0,0,0,0,0,0
39658,Viisoara,0,0,0,0,0,0,0,0,0
137960,Lazuri,0,53080,67154,0,0,0,0,0,0
154344,Slobozia Mandra,0,0,0,0,0,0,0,0,0
47854,Naeni,4829877,0,0,0,0,0,0,0,0
64238,Chichis,86407,0,42175,0,0,0,0,0,12875
97009,Erbiceni,0,30363,35685,0,0,0,0,0,0
113395,Punghina,0,0,0,0,0,0,0,0,0
178929,Biliesti,375,335128,0,0,0,0,0,80600,0
178938,Gologanu,122732,0,0,0,0,0,0,0,0
23289,Livezi,0,0,983925,0,0,0,0,0,0
162559,Blagesti,0,0,0,0,0,0,0,0,0
178947,Obrejita,0,0,0,0,0,0,0,0,0
15108,Calinesti,1649685,18610,1308929,6600,0,8.90E+07,0,0,0
121607,Bodesti,0,56640,155923,0,0,0,0,0,0
105222,Sohatu,0,0,0,0,0,0,0,0,0
64265,Dobarlau,0,0,0,0,0,0,0,0,0
39694,Varfu Campului,0,0,0,0,0,0,0,0,0
72463,Gighera,915,0,106028,0,0,0,0,0,0
154380,Smardioasa,0,0,27752,0,0,0,0,0,0
178956,Rastoaca,47471,694381,666990,0,0,0,0,0,0
6930,Rosia De Secas,94147,0,394875,0,0,0,0,0,0
31510,Suncuius,4270429,2.03E+07,1191565,2638440,0,0,0,0,0
178965,Spulber,0,0,87724,0,0,0,0,0,0
129816,Verguleasa,0,0,0,0,0,0,0,0,0
56096,Bobalna,242,0,0,0,0,0,0,0,0
162595,Bogdana,0,0,0,0,0,0,0,0,0
80677,Lelesti,54796,0,167003,0,0,0,0,0,0
88868,Bucuresci,87798,0,0,0,0,0,0,0,0
